year,month,region_id,subregion_id,region,industry_id,subindustry_id,business_type,value
2012,August,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,64639
2008,October,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,64796
2013,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,64840
2013,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,65016
2012,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,65050
2009,August,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,65090
2014,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,65655
2008,September,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,65676
2015,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,66289
2010,August,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,66906
2013,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,67034
2009,October,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,67675
2009,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,67999
2009,September,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,68417
2014,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,68838
2016,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,69266
2008,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,69824
2008,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,70061
2016,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,70211
2011,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,70712
2015,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,70757
2015,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,71486
2010,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,72990
2009,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,74236
2016,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,74966
2010,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,75445
2010,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,75766
2017,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,76345
2017,September,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,76690
2009,July,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,77234
2017,August,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,77573
2017,November,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,80496
2017,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,80966
2017,October,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,85826
2017,June,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,85937
2018,May,4,,New Brunswick,4,,Building material and garden equipment and supplies dealers,93308
2014,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,272512
2012,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,276057
2014,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,277248
2013,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,283344
2012,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,290828
2013,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,291631
2015,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,292829
2011,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,296670
2009,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,302607
2010,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,304703
2015,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,305454
2011,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,309860
2013,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,311991
2008,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,312429
2008,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,317829
2009,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,318011
2014,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,332245
2013,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,338939
2016,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,342930
2008,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,344269
2010,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,348132
2012,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,349399
2016,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,349558
2014,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,352002
2010,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,353965
2015,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,355783
2011,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,374198
2012,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,377299
2009,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,381193
2017,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,388863
2018,February,11,,Quebec,4,,Building material and garden equipment and supplies dealers,389162
2017,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,392722
2018,January,11,,Quebec,4,,Building material and garden equipment and supplies dealers,395756
2011,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,401938
2008,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,405236
2015,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,406395
2009,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,416154
2010,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,437746
2014,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,438197
2016,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,443874
2011,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,451983
2016,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,452621
2017,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,469714
2013,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,470960
2014,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,478762
2013,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,480806
2018,March,11,,Quebec,4,,Building material and garden equipment and supplies dealers,497539
2008,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,504756
2017,December,11,,Quebec,4,,Building material and garden equipment and supplies dealers,505098
2015,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,510981
2010,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,511415
2012,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,511706
2012,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,511907
2015,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,517482
2013,September,11,,Quebec,4,,Building material and garden equipment and supplies dealers,525655
2008,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,526105
2013,August,11,,Quebec,4,,Building material and garden equipment and supplies dealers,526276
2009,April,11,,Quebec,4,,Building material and garden equipment and supplies dealers,528846
2009,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,533101
2011,November,11,,Quebec,4,,Building material and garden equipment and supplies dealers,534197
2010,October,11,,Quebec,4,,Building material and garden equipment and supplies dealers,536522
